Component1_fraction,Component2_fraction,Component3_fraction,Component4_fraction,Component5_fraction,Component1_Property1,Component2_Property1,Component3_Property1,Component4_Property1,Component5_Property1,Component1_Property2,Component2_Property2,Component3_Property2,Component4_Property2,Component5_Property2,Component1_Property3,Component2_Property3,Component3_Property3,Component4_Property3,Component5_Property3,Component1_Property4,Component2_Property4,Component3_Property4,Component4_Property4,Component5_Property4,Component1_Property5,Component2_Property5,Component3_Property5,Component4_Property5,Component5_Property5,Component1_Property6,Component2_Property6,Component3_Property6,Component4_Property6,Component5_Property6,Component1_Property7,Component2_Property7,Component3_Property7,Component4_Property7,Component5_Property7,Component1_Property8,Component2_Property8,Component3_Property8,Component4_Property8,Component5_Property8,Component1_Property9,Component2_Property9,Component3_Property9,Component4_Property9,Component5_Property9,Component1_Property10,Component2_Property10,Component3_Property10,Component4_Property10,Component5_Property10,BlendProperty1,BlendProperty2,BlendProperty3,BlendProperty4,BlendProperty5,BlendProperty6,BlendProperty7,BlendProperty8,BlendProperty9,BlendProperty10
0.11,0.0,0.5,0.26,0.13,0.0079656101347667,-0.1016999101839294,-0.0595991236501247,0.6182473287940101,0.4554655937720758,-0.9701202958615772,0.0460830590491367,0.8450770835789805,0.2599887748523071,-0.3774361747767236,-0.3464382672949574,1.2985689252023331,0.9244816698228676,1.241561039367885,0.2645628236668917,0.2069308632665127,-0.4755125952182803,1.4554110066369812,0.8048221433126479,1.2559781071758334,-0.5747193615242928,-0.1961048946215766,1.592660886997978,0.6091288590858519,-0.4295163346644327,-0.3098419024776602,1.0066147710978408,1.029662566206326,-0.0573766481776407,-0.5303081080637575,-1.1346437986343276,0.3519687476524324,-0.4542290734712956,-1.0298019165068415,1.495146183602847,-0.6327654830201428,-0.0194170918327688,0.6672459131383794,0.7908984128410138,-1.485844020886845,-1.712333300085033,1.2025944120068237,1.9889671249676133,0.0069619025392065,0.1004771459420589,-0.2541057588076522,1.482120493329877,0.3973865985257878,0.6102025158747463,1.6457156243466893,0.7060248502646933,1.1625160652338142,0.6555999035150235,1.9886301153550872,1.211297274563128,1.328446264478622,0.6336397462574989,1.7368375532034164,1.299063587138746,0.2010161762188946
0.35,0.0,0.19,0.34,0.12,-1.247615835129121,1.0108992441818214,1.3813201670655295,0.661531754883613,1.0320288631056806,-0.2858394759447397,-0.0069364007820708,1.331276442991755,0.0362535859640918,-1.5222126321480198,0.2705324186652813,-1.6964682814348366,-1.3753454379409007,-0.9602304651641266,-0.2317107289464233,0.2983233477053947,-0.013736481226221,-0.4593797257705169,0.3129997972811932,-0.0139659640588086,-0.2848884478972691,1.237063010007201,0.848378230659093,-2.8002964858735155,-0.4246047718177124,-0.4136439740051397,0.7556733684308159,-1.2773437611004388,0.5745883974585746,1.1712398756655071,2.2193519310602694,-0.5723962991464407,0.7527011640687667,-0.5419412507799929,0.8503911002026274,-0.0437197906768733,2.073775394195384,0.6408252881148705,0.4863163469474029,1.0503195398132346,0.2972048783248315,0.0294061926208479,-1.6913059499039518,0.9088332198637872,-0.2485466737423902,-0.6406074304288811,-0.6063332939832632,0.2852074035586792,0.8495655587617614,-0.1762153019132781,0.5849385901814842,0.1751669321206345,1.5250509330814073,0.4180018545425193,1.3916426709552097,0.2991310364260697,1.4866553878647355,1.014614101471716,0.7032216304040065,0.2844497146081721
0.0,0.15,0.5,0.24,0.11,0.0088296555650442,0.2224887578237165,-0.5922626517553291,0.5042249285857631,-0.2351210780346556,-1.0373352302568577,-0.4887897268950891,-1.0705184418281255,-0.168256949656694,-1.7602519412108926,-0.8741302525382328,0.4817405961194652,0.6024279585154626,-1.0389733504059302,-1.0164191327727083,-0.1891032359686365,-1.5959987541696,-0.673670385354027,-1.740485255736738,0.3676586432061479,-0.620052439934453,0.1682554961790397,-1.403973635762792,-1.1614601393656334,-0.0237666706048347,0.579039461006685,1.0118287010460172,0.1725998360835122,-0.3750258919952365,-1.2787434545517646,-1.7579527395510242,-0.7283107667449783,1.9244884778673128,-1.12461657632419,0.5898076657395509,-0.4458650847351387,-1.7839649153501644,2.39824891610444,-0.3281826116223285,-0.3520543370981231,0.0109911444510885,-0.0222184943387556,1.738153378560648,-0.384646287770745,0.5188682780436481,0.2536753596931383,-1.7586313597768353,-0.1730672449392377,-0.0192146504320148,-1.968693179726672,-0.351660649141951,-0.5944840218207831,0.1433917654345122,-0.7064664153232909,-0.330127796156455,0.2260955675726471,0.1307744182157566,1.8237677923784168,1.0379325050637236,-0.999132592987921
0.1,0.43,0.13,0.1,0.24,0.9759433621756012,-1.6258806840486446,-0.7408409046708081,-0.4620598056922801,1.0320288631056806,1.803725289426605,-0.2839890683314101,-0.805454930690361,-0.9800013608970513,-0.2299992400924276,0.9997249351356692,-1.680183825113409,0.7283925149542446,-2.492958218660669,-0.3876587585496061,-0.1027881117763607,0.380131380708181,0.1662107481748935,-1.3855619132398127,-2.101677050861211,-0.1463110281126622,-0.6662473343643031,-0.3800190219881871,-1.3244584795171976,0.6547111637490297,0.2940236035922491,-1.7868743421036073,-2.406775808718657,-1.256165727053739,0.914433237408014,-0.0931295717247675,-0.9318599370956948,-1.036990426297956,1.150511032626311,0.102767719942332,0.3064399621365578,-1.3015965826980305,-0.0968425808874983,-0.6886067957626669,0.826281442985847,0.9753680687113724,1.8956042097525403,-0.6579646680265943,-0.2013877244610313,-0.7799721538930834,0.2996145441172143,0.9810160823650248,0.3687129926373339,1.318040550622003,0.4745238155298983,-0.0268154410566395,0.0783520897063582,-2.069548525906634,-0.4162810553579202,-0.7667534926846585,-0.7120010873476204,-2.040855289196299,-0.1053810507274115,0.968211792509698,-0.905373121629674
0.07,0.09,0.5,0.13,0.21,-0.1404033337511148,-0.0504225643771592,-0.2391519955325225,-0.2472408021364808,-0.6905449469434501,0.5236906363574498,0.4037045135968697,0.0319161426309224,0.5387462472300701,-0.6597065642448852,0.0829972707905456,-1.6170001345862646,-0.8849061168235745,-1.0540197615986324,-0.2405431837204099,-0.9303978319728912,0.6042286124984443,0.2871812818107452,-0.2244555499284395,1.6301198790042206,-0.5216517294517419,0.0313009593844193,0.0542909791604275,0.2417316419071689,0.5480211041341638,-0.5805122324059001,-0.8693908625133927,-0.418097709795299,-1.0935215361878026,1.500048375116689,0.3634659997651103,-1.7120618086049342,0.4770584056788091,0.3832971074376162,1.6050836288253438,-0.9176957590811268,-0.6894592773817131,-0.6829183466180976,-0.4320315397649047,-1.2344331760424132,0.8788072976663994,-0.063655909738329,-0.1912486321814206,0.5084314324660454,-0.660219800362138,1.3057847700809837,1.10585990041769,0.3597839311545263,2.33853694973988,1.726105121283226,0.5508197031038571,1.102209613115425,0.9458740379917068,1.6948174383901482,-0.4017846771543473,1.0402440616586692,0.9182954585990118,0.7552868559866975,0.0734197693994176,-0.0867331558497355
0.23,0.19,0.12,0.27,0.19,-0.1808900339129829,0.5655870118265723,0.2152756401498001,-1.0742538876540142,-0.3411913063264683,0.7689431774680354,-0.165994780275686,1.7273741757371732,-0.1874816029241258,0.5190755087068216,-0.9649052443286614,1.1839263526994737,0.1184816557712697,-1.4061057835078503,0.0465115964341241,-0.5648278942173678,1.955602828445795,-0.6080006670945651,0.4955318019938959,-0.8156983322624964,-0.4883501789608676,-0.0126471382437042,-1.7670595829940885,1.6975203316633825,0.1645099051861017,0.9909997031574638,-0.913120597562604,-0.4366559398450816,0.4354171940019891,0.4301967202600573,0.8314364706615026,-1.104352120630014,0.9071772332108096,-0.4405510776419829,1.1421762929550152,1.4686881342532438,1.8185458476938448,1.949701042606473,-0.6021696639553746,-0.1688138392260748,-0.3649580915988658,0.9982983174786888,0.5242943191863164,-0.412551302529358,0.7913380817722411,-0.5203488543142987,-0.1512239738799193,-0.6510864378428005,-0.1827195983569798,-0.9198181485762478,0.4114810314021913,0.9953887674348711,0.7211972866605433,0.5522125835265028,-0.4247790494148645,0.7476476086379835,0.6978656869250822,1.2518429191529912,0.4366878362860488,-0.1919199930269756
0.12,0.0,0.5,0.32,0.06,0.422460546548064,-0.641730429145733,1.3932104240237877,1.151086629591461,-0.8412366682735607,1.674541464296163,1.2811245939407427,-0.1979553204179301,0.7525376499454778,0.5131304710179382,-0.0132641216026062,0.3026115765837502,0.410667482562261,-0.3648941289728947,1.1966628165340634,-0.6612977389028537,1.1474946289596906,-1.0365819862615868,0.0189204563551672,1.2666678720852158,-1.534663410512845,0.6736586189024646,0.461608979435732,-1.1552110017240398,0.3983548696104974,0.1658612023712272,-0.7595619510244046,-0.7696124201500864,-0.8453190006818796,-0.3222707304547937,-1.0203616061594387,2.4235537061083887,-0.5454478798786164,0.6590444402397431,-0.3681838192369565,0.8884304738823153,0.0048822775505632,0.4052497532094435,0.5773551677861635,-0.6800914415189282,-1.1707873767273655,1.423548072193929,0.5825746917954023,0.5445438045066027,-1.4927056657106503,-1.8750443594420605,-0.933486346276396,1.33468653136195,-0.9125974850188828,1.726105121283226,0.899047085550054,0.4991450919315331,0.6665708944243789,-0.5940195883367093,0.6139783486329351,-0.6056299273162808,0.6442647784173224,0.9347085280886356,-0.1586395764445993,0.1905525641436716
0.3,0.12,0.2,0.28,0.1,0.1986727801045515,0.223510897607255,1.348347185584618,0.0717814494127993,0.2931371228503516,0.0456449078290593,0.8247414004917383,-0.4502897928852383,-0.4045876010304693,0.9147772172788686,-0.9683965901667576,-0.2725554206891094,0.6933302157393273,-0.00628799554684,-0.7089393009533331,0.7552857698997979,0.5702744864696171,1.38282868645547,-0.7264185628883767,0.587867800339427,-0.3813555199643842,-0.6110567001336331,-0.5203774265294014,0.2938077889204448,1.064826661450158,0.2149878672532026,-1.2190605516184465,-1.1614094063188265,-0.4716957099650807,-0.0704562212400653,-1.4410551513974854,-1.4453494420938433,-0.9103231055078956,-1.4803306356389367,-0.189748764019958,-0.4221002658803557,1.0035691256102697,0.2493379279756577,-0.4121323439531506,-1.7523360294476686,0.2926174025277938,-1.4226930021788806,-0.4889894318580392,-0.1298664681469374,0.636745839347103,0.4317152211055585,1.1335261204847618,-0.8320571346563304,-0.4861519782051877,1.4620672046209788,0.1146705731883637,-0.2559025058915296,-0.6245775982203373,0.1822262495706561,-0.7378768391481935,-0.6957878193656313,-0.6228099522838869,-0.3715866148003547,-0.8564898819899284,-0.6426813868990779
0.0,0.13,0.22,0.46,0.19,-0.7028969088658951,0.1025576898902545,0.1992887400378482,-0.2520501828131034,-0.1342413423664463,0.7650086447229456,1.957382606101512,0.5837574073442919,-0.8016761288646642,1.273144089164732,0.2540732168571256,-1.3004303036976923,-1.1061016094016456,-0.6342248893222542,0.94521386968716,-3.062889135546776,-2.017029916927064,-0.953630763197002,0.2572261291745327,1.257047083666771,0.6118900795150423,-0.6519386514156084,0.432701417210118,-0.0233359463904208,0.0732366956178889,2.629367210213099,0.5181872688558633,0.521603727078626,-0.5266975029479276,-1.1320516626798196,-1.190629631650797,1.1804348554304025,-0.87319384259838,-0.895109950099649,0.3350745609557204,0.1405813305458906,-1.7157198779331446,1.8992708001661631,0.1414384095349949,-0.6404271092012352,-0.3900213740021948,0.9198287933000924,-0.1809360337814379,0.962415538118777,-0.1723832395005942,0.0962570877333033,-0.2639638206532402,0.1427197041217583,-0.425670524113817,-0.3920888217040671,1.5944281791707722,1.8680745117668984,0.4528651340025675,1.5207062224109258,-0.7592669528789071,0.8115915253519836,0.4344600389032164,1.9835789391445813,1.194611154308734,1.852890093041584
0.35,0.19,0.11,0.27,0.08,-1.0525884380079071,1.3214593817424949,0.4420897854881607,1.1354561423924434,-1.0391451289537803,-0.2478056594088735,-0.7559662205542991,-0.5386442965978265,-2.1911545167452604,0.770669503700347,-0.2616484397984001,0.8211086658580403,1.7006137993580517,0.4716863333413179,0.3622718546041073,-1.1842658443031169,-0.6317015749508893,-0.6183695699776386,-0.9495132353150162,-1.1160807262161443,0.3527825318247544,-0.8154664565435095,0.3768018541111989,0.8958080483939519,0.7866411991039814,0.6196400104959225,-0.0062331691573892,0.9752978687663626,0.1062397966046598,-0.0834165562549285,0.1046870382667585,0.4040101850204546,0.3609339620112011,0.2589986943437301,0.2231870058401426,-0.3083509506327289,1.0980092278944316,-0.1197471531512223,0.940391121376796,-0.2428248681001799,0.3416250707985898,-1.0260777404972332,1.5729625821719058,-0.7720335514785467,0.8981231223963786,-1.3454166065707094,-1.8056639338908584,1.84238542158865,-0.9423256573688796,-0.8671491678247231,-0.9402710996351114,-1.4793392295847725,-0.1333971927160895,-1.6096683482155063,-0.8448274078017616,-0.2307549274337545,-0.1407189408531362,-0.5280317758745551,-0.7380161250485013,-1.3776124560772338
0.0,0.5,0.0,0.3,0.2,1.2697188084721052,-0.250250892056081,-0.8148802358142985,-1.4728313112290763,1.0320288631056806,0.7187778849681431,-0.0017384145241142,-0.7430576823057646,-0.2468128604218881,-2.353566702561408,-0.2581570939603076,-1.3798984505462644,-1.3753454379409007,-0.669834729144984,-0.1226851153300375,-1.1994979250429287,0.53632036044079,1.292964861468837,0.8859474787405168,1.6301198790042206,0.2844606411402552,-0.7508218710788883,-1.626701178452879,2.097725521460425,0.1767888123029025,0.564017257695669,0.2591726843335987,-1.0114152410929038,1.2019699603462333,0.3740352685289762,0.2893514208194978,-2.1334295756814714,-0.5475870143672276,-0.4679136975892692,-0.932253105810913,-0.9977782476178132,-0.8125071478760404,0.2570732440471819,0.0827357818903286,-1.0436085091337917,-0.6839554939733941,-1.0483796052637828,-0.0496159734219979,-1.2818276866485043,-0.9996353098806956,-0.6546954469855977,-1.1005211499313468,-0.0603850042547881,-0.1027610658294084,-0.4645086702374143,0.1221862720900788,-0.7513348838327368,-3.028367418922138,0.8750437964879771,-0.8110042904650718,0.5720291264779809,-2.981725674334008,-1.2123513017706888,-0.6327918762123528,-0.2737013821412179
0.5,0.0,0.19,0.21,0.1,-1.3083458853719234,1.832699630135025,2.139099232372194,-0.6919081238625334,-0.7004236264528636,-0.414695423346425,-0.141044446237478,0.5602960419516834,1.1751485622898858,-1.7797516648304288,0.7194197407058741,0.6778054502294683,-1.3753454379409007,0.2760829878361958,0.4961387472723265,-0.458203329038674,-0.5026758960413427,-1.703648071739288,-0.5033238904617372,0.7332486031070282,-0.3637379255111428,-0.6861772856142672,-0.4740556701919806,-0.1423299423157614,1.0298999923179262,-0.0425549516735202,-0.3602758317673661,1.6811656070129708,0.2401330502295646,1.565234060117373,-1.6980567848635648,0.1001553410329915,-0.8325502873147179,0.6240457403071666,0.2105112915351117,2.5666970304031,-0.4325063713494384,-0.377624508418699,-0.4588954541107659,-0.551422090967479,-0.6974941420573337,0.0456507607841358,1.0956501149432598,0.4648151909105645,0.7040821268511277,-0.9754530413421486,-0.9863979921546724,0.3611673068772142,0.1699180322774257,-0.8307659903318972,-0.7662170568160002,-0.5925909941758098,-0.3034475518110918,-0.9966517752886614,1.3425790975853855,0.5649074106354315,-0.3077063865888564,1.37375014008359,-0.3299827298061425,-1.3902789338525037
0.0,0.5,0.1,0.3,0.1,0.1070839644944695,-0.8386626941046614,0.1286466251681474,-0.2029544217392491,-1.8578197638911067,0.7784516316020007,0.2061810357943417,0.3606248471209758,0.535100192300039,1.273144089164732,-0.8846042900525137,-1.6137432433219818,-0.3559415533589951,1.345882823637286,-0.1610510907545403,-1.3264319312080426,-2.112101469807784,-0.8430291324442223,0.2825777964957412,1.1993223531561052,-0.2638332740385202,-0.124050455487091,1.7039375873724647,-0.8135914773169272,0.8054688566830759,-0.2450163584598411,-1.010671544980086,-0.6249673918208648,-0.0180698112732397,1.836633075576786,-0.3513753348134361,-0.4775465826531175,0.1972901736322412,-2.292088360741824,0.9006064299494885,1.2748563304689269,0.2642478869258607,-1.8475354793083405,-0.730892586862638,0.5417443425793891,0.388506835651252,-0.0215301651792948,0.2485032702325981,-0.9474365013898332,-0.0682541545320717,-0.0540150888716752,-0.8152132554896606,-0.8729295991903107,-0.0827714326975155,1.0386363198949096,-1.6240804028833478,-0.4008543369922324,-1.8195013580975856,-1.7003512732046844,-0.4830671093310613,-1.139607089638847,-1.795369471533541,-1.7437379994885822,-1.0939519398768736,-1.2268538347302724
0.29,0.27,0.0,0.34,0.1,0.7867174129434388,-1.7188954043493274,-1.4466625446136203,-1.3782468245888404,-1.4935643863870358,0.6263163654585359,1.0919178941509482,-1.0088699604241445,-0.437070635861647,1.1221401318671052,-0.190325231963061,-0.1103622357276823,-1.1654045105429287,0.3367701796467603,-2.2910527623435053,-0.382042925339606,-2.1188922950135485,0.5394912519655254,0.8098924767768891,0.2832095004220255,-1.0018386026588573,1.1532550098791494,-0.9679222152029928,-1.2833183233767034,-0.8366303217370111,-1.3689749034868584,-0.029948140857158,0.2279470280555248,0.7705670083141152,0.5222631001063883,1.478917072817055,-0.230139910649514,-0.5604218212989112,-0.496548997534104,-2.0419875168428603,0.0337634207975731,0.5775546496131002,-0.0050233745320339,-0.4583979742154733,0.6244728071277137,0.3435271949095628,1.482744379907609,-0.5981705195055822,0.2814393796396762,1.289876581599042,1.5477311413811188,0.1371963703193119,-0.0827705386764758,2.413369935310553,1.0202714779223347,-1.1903172091271408,-0.3743519499626266,-0.4341851934809062,-1.0075337262873632,0.1852402565429358,-0.6641189127466137,-0.4358411027849223,-0.7279420565362555,-0.3573821980238698,0.1604008398742792
0.5,0.0,0.13,0.12,0.25,-0.7651081798463336,0.0040915574107903,0.4814575270138506,0.6945962470353845,-1.2543831375869623,1.1237068799836163,0.1599189580984866,0.3636199150434366,0.2251855232474744,-1.7728554211113237,0.6136818381807584,-0.4725285443162554,-1.3753454379409007,1.7481235495221772,-0.518489494889269,1.4965803659040526,1.276520307869237,-0.8499417343662702,-1.1371155734919625,1.0015617023325305,-0.4247549599589422,0.9902382291422684,0.6507271274900177,-1.1000102858899596,0.6776317903670538,-0.4495077927206296,-1.7444901373636088,0.8892750141826424,0.9072381302714922,0.0376425730320634,0.8765806026811356,1.1827431449910797,0.8842579351185175,-0.3202828178736675,-0.1344143958037601,-1.0696915796731683,-0.7923438413664674,-0.0157724501119403,0.7835605843854309,0.1966210642371206,0.7429732582126368,1.5913627212706132,0.841808816712447,-1.775910595021594,0.523008444212689,0.1695556086588292,-1.1589660398230377,-1.0738963632681569,0.0192269517447022,-1.4430428915683668,0.4415438270090517,0.6216510238132824,0.8293072595798121,1.94510231136028,1.3046116457133654,1.0502447690120391,0.8039574259537583,0.9285619455207058,1.4579290484011402,-0.6821952903936696
0.16,0.1,0.33,0.19,0.22,-0.8823714882419889,0.2221480445625499,-0.5552929452464326,0.1004373426110134,0.7341615606098221,-0.0487838780530904,0.9125873682512832,0.3905755263455814,-0.3595091037137315,0.0674904458592743,-0.734476419014492,-0.5096571047291144,-1.103504402052392,-0.6452589241969048,-1.0732780603802397,-0.422661807312442,1.7518780722728262,0.2768123789276733,-0.9799352361004682,0.0266551425968451,-1.015159222855209,-0.4240217730185925,-0.3727050604612303,-0.3230341724518435,0.9479041792379602,0.5956856862972705,-0.4211610782589569,-0.1330651294423876,-0.3509973309193975,-0.099064960754358,0.4322485946139159,-1.0470645706240915,1.673904152058263,-1.5849025087708206,1.828736857188178,0.3705554630051888,0.1396489928538762,0.0545486050837083,1.1456015781854747,-1.1709702443341097,-0.3962871946030254,-0.6231298505485421,1.5382403471921395,-1.244894578879752,1.165749712870621,-1.721505396389148,0.6441798530484163,0.5578581823576595,-0.6470941526517,-0.2697720440377,0.9952003127688313,1.3007070833167609,0.6480573472648417,1.281303300439496,-0.6400170688301767,0.955389575023982,0.6261863654886687,1.7346423451434436,0.9355382482500691,-0.0666320063368072
0.23,0.0,0.3,0.45,0.02,0.3585211847070704,-1.2207726165120196,0.1837015124286971,-0.7596402350582915,0.1150697388119372,0.2325352132208186,-0.8214608474046142,1.136846617025354,-1.0913717660325184,0.2068421292866897,1.1648157169083744,-1.548605418036266,-1.3753454379409007,1.190403241312701,1.1823100775263349,-0.9253204717262872,0.2511057017986342,0.2042300587461604,-0.3917765542484185,0.0801039671437584,-0.1433031461328453,-1.3722275305649223,-0.8388830368344614,-0.4060956269380203,-0.3191426029145285,0.0019703175996762,-1.5177682802623027,-0.6855545546304646,-0.912543414327584,-0.8303158630374629,0.1836004028994997,1.7352637280152434,0.6179356912860928,0.3586919608183462,-0.1257607831532092,1.7189613828176704,0.2089280459893357,-1.1669281236647289,-0.3096514855226353,-0.3073338920893897,1.447094848231195,0.7210393320476433,-0.1397802511759946,0.4944789250867356,1.0181098249557592,0.8163793253498236,1.2210205414468789,1.527353041103665,-0.3892791407198607,0.1595494503776878,-0.4200177201051798,-0.2991717092051731,1.2046065736039966,-0.5613737353406055,1.479743201883587,-0.932925804335783,1.172186152447902,0.0847239672664047,-0.414239310475667,0.8621512444454782
0.2,0.42,0.01,0.34,0.03,-1.07332552833472,-0.3064685801498827,-1.2973848648182484,-0.4594547244924363,-0.7579376334271916,1.1646915960782998,-0.0162927760464015,-1.0969748751431947,-0.4655761562237008,1.273144089164732,-0.5070401758472565,0.4335386054080374,-1.3753454379409007,0.7976919091831867,-1.4434131182525745,0.3998705526374845,0.0270084700083709,2.081001480582392,1.0583388165247372,-0.0631388826419674,0.9805704707559458,-1.389857872055279,1.321347742735934,1.543895697974209,-0.5865499134581795,-1.0057353207231643,1.2955674049999506,1.154657703894602,-0.4403057978082047,-0.0837045636997019,-0.8845737444940996,-1.4952924344066996,-0.794045866519667,0.2180608210892634,0.5211881738767311,1.15058613187413,0.3269781738445383,-0.9701296277671884,-1.347394547105446,0.9320239377141016,0.05138330939574,-0.7127503071104113,-1.727447349801146,0.2916399522615276,-1.8769599560033567,0.5670826845418369,1.001419919664491,-0.0270582254809275,0.0479300147033151,-1.5393716853112884,-2.2265292831003154,-1.7392248819873375,-1.7765316437026115,-1.3593834752453746,-1.145358505718297,-1.3835637387135742,-1.753345090602898,-1.9249158380385,-1.553825643531166,-1.0934427807711804
0.08,0.16,0.37,0.34,0.05,1.3746386107208597,-1.564041227145459,-0.4381889019263592,0.4897967865558954,-0.2588131653326693,0.3066355799200062,1.7624581214279624,-0.4228350035960161,-2.159665860531364,-0.4825444411161738,0.6570742793113472,-2.575177544539133,0.088613771254856,-1.023926939213228,-1.0064826211519742,0.9888443412436057,-0.9780336604449316,-0.3176713863685181,0.0797644579260689,1.231391647884254,-0.3936018965965094,-0.5844834318003452,-0.3222038975369692,0.3201062431621505,0.4613865928100744,0.7571405380994634,0.5289515113295193,-2.128184025853616,-1.0214358529602856,0.2128471019367062,-1.907603759868066,-0.1082202529445967,-0.6554605107216147,-0.9714707499525436,0.1064241759918608,-1.4694851468655987,0.3018171246958406,-0.9134709490095512,-1.1548698276267555,1.7590470601271115,-1.518540420073569,-1.4226930021788806,-0.8928837673583537,0.1219821524476067,-0.8990214603387187,0.4145645922539027,-1.8056639338908584,-0.0224050525955206,0.0161516235705648,0.6609442868741086,-0.802125396013082,-1.0455654663655063,-0.0273442805923248,-0.6012742223358444,-0.7239732652232276,-1.5993365761560605,-0.03668877522861,-1.3872362105486822,-1.4157992144343623,-0.6000008639606684
0.0,0.32,0.07,0.46,0.15,0.9073134679987656,-1.711740425864655,-0.0250274521580216,0.7308669929715862,0.6382211646963194,0.5450026887266846,1.3237480812560296,1.1206233324453594,0.5463698166292252,1.273144089164732,0.9892508976213884,2.181837836076624,0.755663192121405,-0.724503356478464,-2.3338349651549986,-0.2449541986812864,1.996347779680387,-0.7289712007304169,0.4955318019938959,0.5515225996475257,-0.5459296340031531,-0.4838116267684849,-0.6133692230864811,-0.0355738409385405,-0.0397292498566737,-1.5975559971112596,-1.3473905048590176,0.1308984015010551,1.1229396062875474,1.836633075576786,1.2407551164930248,-0.4771268936420831,1.2425629619613388,-1.5267834555494484,-0.017407802218842,0.0135880797906473,0.0558937196602551,0.5571432324320472,-0.5812755083530353,0.9736932802368616,-0.3282582852225573,0.135271217346009,-0.1616353909044018,-0.4976733223392448,-0.2010519373126351,1.5350723438953735,-1.8056639338908584,-1.078423774724229,-0.4241328600267484,0.0521324501607623,0.5324479946774394,1.2947575678611354,-0.1626531684743695,1.2305208624455553,-0.6713001101613472,0.8700805107823252,-0.1694223859416134,-0.1150399661913008,0.7834904950418501,0.8807379237896238
0.06,0.28,0.08,0.5,0.08,-0.1770635470074464,0.2008534657391354,0.038120803284207,-0.5734771247007062,1.0320288631056806,-0.6563413094406774,-0.5251756307008149,0.286746505033614,1.1834350507672269,-1.322221564293999,1.7977468409856103,1.508312722622332,-0.3152519715540267,0.860385289152777,0.0448555111640017,0.8923744965581197,0.0134268195968412,-2.018171459192506,0.5158131358508632,-1.3608763426410038,0.6608755860435495,-1.1131381643154037,-0.363649679523084,-0.9049851153252314,-0.781102375108813,0.699352422659789,-0.4378120158353958,-1.4555027695783953,0.9793238134990092,-0.2446047228471984,0.2776210558065227,1.2612249900541386,-0.499609283694032,-2.279785787432192,-0.8598552760302463,0.1806844623633369,-0.5600349766236731,-0.9266310321961656,-1.184967361292031,0.332874583825138,0.8200652295335904,0.960302547876419,0.0874753576016462,0.1749782308967372,1.228086554434674,-0.5144278038774177,0.923608675725849,-1.6998109970700597,-1.4184889696644574,-1.2535038621533423,-0.1298878831373272,0.0834903075998547,-0.437156503518856,-0.3002069113717721,-1.000574173403526,0.0115349370820733,-0.4388541716063653,-1.082394984620186,-0.0965083879508857,0.5902350095959356
0.14,0.32,0.23,0.1,0.21,1.2456489714856347,-0.3717151696648312,-1.1530031731821493,-0.3187803397012326,1.0320288631056806,0.6227097104422051,0.6963511399200936,0.6134584975753596,1.3388895746021503,1.016080659497434,0.6027090369753189,0.1957855431151768,1.0136524554805613,0.6301751979044399,0.5529976748798597,-0.2754183601609123,1.405545986778784,-0.5388746478740778,-1.517390583310099,1.6301198790042206,-0.6301503294381368,1.1596428147669595,-0.4378341464394099,1.0395382141505998,-0.8385403739551813,0.8012598018777695,1.5286805310699805,-0.8203746376392133,0.3124965202903217,-0.0834165562549285,-0.5449263575275167,-0.4099766518768997,-0.482649003105738,-0.081867431666288,-0.3634304263725708,0.9186315978436008,-0.5650327192627977,0.4218254305055602,-0.6562706025685727,-0.2269591351731028,0.1809515282486719,1.281752265344881,-0.8774621752556234,1.6192386165967163,0.2214793609579949,-0.6110021782444764,0.5158777574873677,-0.8398543432751205,0.4636118729075367,-0.7746319450572441,0.1287475965280929,1.0865245269142298,-1.2693518764555545,0.5739764855239048,0.1885824618133606,0.5270259433878034,-1.2555544047867395,0.1302379477098785,0.4428623643351137,-1.598312063400685
0.17,0.17,0.0,0.5,0.16,0.854606696751463,1.1630277152962991,0.1219521107462655,-0.1298117572822823,-1.086445585926839,-0.1484587075953615,-0.007975998033668,0.0691049026681421,-0.4473458815735499,0.2991091142181531,-1.2626671679489223,1.7493226761794802,-0.4957578823271294,0.1938292733160926,1.13124744836423,-1.2045752852895348,-1.4194372988196964,1.4623236085590308,-1.1573969073489296,1.4975667941278772,0.9380304256127632,1.1422679854721167,-1.1810719511315864,-0.4605152005668976,-0.97674629516983,-1.1793703373721247,0.7916663042020908,0.057647975833949,1.2184982769244073,-0.933230523303643,-0.4672571225173646,1.116432281247959,0.5840151301095003,-0.449671950957741,-0.8591239848203405,-0.6518268481432489,-1.7839649153501644,-1.1832024250100084,0.7436378227881059,-2.4874773798544267,0.649657287121666,2.1155942091163995,0.8401058188115348,0.484161104503723,-0.6449871135137797,0.2065111303510863,-0.1505323183782429,0.7413441077578963,1.3431557307107866,0.0299560372127544,1.0553259039825658,0.6276005392689098,0.0382531025531933,0.3635920995490119,0.1794916634778055,0.8950822791657542,0.0276957480085235,0.6841621148435122,0.425625140198147,1.949127788312384
